"","ICL","BSTa","IMRF","IN","IO","IR","IRF","DON","Dp","DP","DTN","ECL","APN","EG","EmTl","EmTm","EmTr","ENd","ENv","EW","ATN","GC","GL","Had","Hav","Hc","Hd","Hv","I (thalamus)","Vd-dd","Vd-vd","Vdd","Vl","VL","VM","LC","LCa","LH","BSTm","MaON","MFN","MON","BSTpd","NC","UnkD","UnkMS","UnkR","UnkSC","UnkVT","NDV","NI","NIn","NLL","nLOT-a","nLOT-i","nLOT-p","NLV","NMLF","Vc","DAO","Dc","DH","DIL","Dl","AON","Dm","A","NR","OENc","OENr","P","PCN","PGa","PGc","PGl","PGm","PGZ","PL","PM","PMg","PO","PON","PPa","PPd","PPp","PPv","PSm","PTN","PVO","RT","SC","SD","SG","SGN","SO","SR","SRF","SRN","CC","TeO","TGN","TL","TLa","Cce-g","TPp","TSc","TSvl","Val-g","Val-m","Cce-m","Vam-g","Vam-m","VAO","CPN","IVm","Vmd","Vmn","Vmv","Vsm","Vp","Vs","Vv","ZL","IIIm","IXm","XLo","Xm","CIL","VImc","VImr","VIILo","VIIm","CON","CP","CM","IXLo","E","PSp","R","LRN","MAC","SCO","T","region.1"
"Vmv",0.251428819911235,-0.0274174306187028,0.835604431608879,-0.327039593785735,0.553127614010132,0.0250188512559647,0.54286621507008,0.6980963212635,0.474045146116209,-0.102074515076935,-0.104956003459562,0.417867101609135,0.0156672933721548,0.368243522991707,0.496126689651819,-0.0510153560275292,0.168545614173861,-0.0878409369494046,-0.105539553733942,-0.249829004049228,-0.139478793981333,0.352899916612639,0.446433315127478,0.115553439410527,0.32509545672777,-0.128171376276682,0.0935915598135956,-0.21989023679301,0.0469037120056284,0.0577970463779791,-0.0239485661474206,0.111881179012174,0.10871108711306,0.41863479504784,-0.0829618287991662,0.653816648522289,0.0790849823686,-0.111505768845917,0.280583908543318,0.296210474468437,-0.226768043319656,0.615587134246677,0.214561747440479,0.0378118226594615,0.232459947696722,0.220767619565426,0.640657199502298,-0.0281775965293398,0.259583830514344,0.778819677503311,0.42342352189511,0.277642215146879,0.0904479645723243,-0.0742545922670768,0.0491469207157198,0.512478551698995,0.0294920915720854,0.163211313444133,0.0608228373400071,-0.0152596069343666,-0.333137915888536,0.086425791000454,0.549700666897422,0.154916145821184,0.596045013911058,-0.125475147887227,0.199435596435695,-0.111130676500142,0.601388722063481,0.694222215895139,-0.188938062810804,0.074437662334423,0.0948923270902059,0.0302138001242138,-0.396393429314437,-0.0297565132094034,-0.246992753795697,0.496997553409409,-0.25054153315639,-0.140070182027972,-0.0121059247570472,-0.123982522487335,-0.101005076879486,0.0142808013417794,-0.0492478993793394,0.123507168629094,0.262644135769347,-0.380338095729432,-0.365237577662171,0.0754903938840772,0.0522607334646149,0.354122444244094,0.346206233473969,0.399019097881773,0.795864304486711,0.767219436726474,0.839208905984945,0.723911148090658,0.38275499569334,0.0016634236795332,0.182611377314248,-0.084980762767339,0.177028793887474,0.147000384458668,-0.274211785313087,-0.116216414500491,0.16229471110209,-0.179824278839595,-0.163059991911524,-0.011110292515885,0.140271025928266,0.322456510483928,0.115522532433226,0.0867664316632094,0.104504973143498,0.763290401021795,-0.0578268659949272,1,0.643543326984019,0.102909125919952,-0.0177340500589614,-0.0442544105140721,-0.300331021826383,0.39940958233449,0.44326404021213,0.226596552337165,0.290547293573848,0.635758032777676,0.382440838934673,-0.0107492232244914,0.529353977230772,0.118777780581954,-0.466953167011349,0.03066333165824,0.558103093255168,0.401936941722898,0.0521300465737268,0.270633150529456,-0.0970403288824785,0.353885428192028,0.675971990209159,0.259917297728516,-0.367948829535688,"Vmv"
"Vsm",-0.256724806856035,-0.215543441893385,0.384425198396965,0.0114741689110558,0.778498893419679,0.0763488921794584,0.420403848402153,0.61344635295658,0.17520593121722,0.281684259327726,-0.333366237556728,-0.0699108726641314,0.401619049243188,0.637576432544828,0.434638637134756,0.0140490374911605,-0.0186332338212453,0.0238987433341578,-0.141410103389182,-0.226182735019433,-0.0725170009735921,0.559940179616555,0.187439094113496,0.292624161421401,-0.114911722306624,0.0231069505545654,-0.0502399562612025,-0.26855137649018,-0.327859914704696,-0.23576058201106,-0.266061347670996,-0.192048379491789,0.216947828479409,0.360790265677671,-0.305884717962332,0.75605368635539,0.199404776685292,-0.393114891124983,0.121559405025191,0.354485217258943,-0.219614162500902,0.833671151048034,0.487035091191346,-0.169660990522902,0.595489810726842,0.792666142323584,0.88512081729909,-0.0714232616918831,0.389864043174314,0.346363232195209,0.845058056163975,0.425505634863982,0.530824943550658,-0.272309498045693,-0.0716368384029873,0.459546241619784,0.336908376991101,0.383470092365036,-0.208102646707931,-0.0428500937228978,-0.218339780838269,0.125330137443672,0.435342302066567,-0.130691981171984,0.862169292230095,-0.390653386471166,0.0841371482816405,-0.329195177023981,0.0476275443356185,0.32834092821735,0.353262796133324,0.5965061679019,-0.0773039332552324,0.479930764194137,-0.154905330154298,-0.0693006546195471,-0.0760370724371096,0.781288666742876,-0.423852931900148,-0.226838272731962,0.0740871635727925,-0.0139959878452547,-0.34906197138072,0.392973586567674,-0.314686710473182,0.266962594266782,-0.04060609151101,-0.0513010804803649,0.0280946593214048,0.549243420842352,-0.0419762873292264,0.218132649038676,0.425430995985334,0.687405170173741,0.410744522480238,0.376652029051992,0.702936381270638,0.633091689522708,0.519419178110194,0.5252502841405,0.0898828400886511,0.398170889568472,0.494157555148585,0.0753092674035723,0.0858675118837269,0.232063718232675,0.744503450692204,0.487609921629711,0.148019300605068,0.328413699901732,0.460600490073503,0.447079553166758,0.444436648888564,0.0354544120254983,0.170952554253651,0.762452495244484,0.150927313996203,0.643543326984019,1,-0.108367744046798,-0.202798649660237,-0.355406011738155,-0.334954137130431,0.355853943661884,0.344653005159082,0.069348229214459,0.587046151279628,0.387053263361994,0.433226237477507,0.116809725269713,0.327258113092601,0.481248746422271,-0.0827940173208399,0.193195688993175,0.533214247014029,0.391309341437256,0.00458082362309466,0.270094898691837,-0.00988477532096205,0.386892234979675,0.796316388924192,0.580284869763273,0.173334708992851,"Vsm"
"Vp",0.570866318461725,0.667633291000147,0.373700964704547,0.0198225736600766,-0.110916752706779,0.148595886544977,0.391352652109866,0.194970187910436,0.400270459293992,-0.376071129893513,0.00264692081253011,0.498842308056147,-0.339623590907559,0.34136193766245,-0.366457383103665,-0.0560892339607169,0.261071051342404,-0.560367200895644,-0.318684561943127,-0.476042111560013,0.312408396612803,0.2854745581608,0.233836692797786,0.227100676798947,0.258920489349538,0.243945949278519,0.379030855808401,0.27221248107084,0.753953939504933,0.876959060653232,0.776763235584394,0.922873701699047,-0.492400588063764,0.0485080206666946,0.564298575294967,0.281557911854237,-0.332704505697233,-0.153435907209998,0.804658654442893,-0.176568160675456,0.330735362138345,-0.185686839069425,-0.583818795963878,0.679822272647166,-0.119601170260821,0.145828089699627,0.198945994450248,0.210967473907268,0.0338707012999448,0.45519661709985,0.227685160927772,0.048137841801379,0.243475876677544,-0.18737406731658,-0.180850876172291,0.111397214909767,0.0524651031104102,-0.255490342984811,0.705178016609573,-0.531650328058342,-0.198528575705119,0.506122262875369,0.408829800670517,0.307878371276356,0.189216031975122,0.534841621978005,0.427445329157698,0.0492780383336769,0.515176677286077,0.455203850354728,0.0998695126504489,-0.168308942015805,0.654637922356856,0.0301384263053254,0.353345492915914,0.358957500504398,-0.157204157120545,0.152995323093179,0.396767360134976,0.123180235312022,-0.520485329993002,-0.12526246345804,0.665799717844847,-0.395925469148981,0.555415255896863,0.161370275002517,-0.264386764215087,0.0472945365146447,0.111673064839338,-0.106424866169432,0.48386976344855,0.185639279407444,0.20899294675424,0.349684262480601,0.258259213894451,0.263416885040673,0.26124052755125,0.208135226935285,-0.171548906005113,0.0827828595928527,0.551247301176021,-0.322183162758567,0.405872591393133,0.0934567034262277,0.273832209554439,0.279646218615248,-0.0898548208671283,0.0607986308340946,0.129452115767508,0.0998167028866987,0.188405235424199,0.456667459789151,-0.267513006257889,-0.314698259785588,0.494369138537022,0.355941113633451,-0.573173688548848,0.102909125919952,-0.108367744046798,1,0.817044734282402,0.70330841931923,0.181822239954964,0.381831011157371,0.617801971917401,0.26320941533051,0.236789701550729,0.401618359246773,0.198313410260611,-0.312269238315175,0.204942428712813,-0.111862612843851,-0.14676890771853,0.21819021299127,0.21874721204358,-0.299579205072915,-0.201328165805567,-0.268657365013863,-0.481264953902063,0.152364367573417,-0.373490625025987,-0.0199855746913846,-0.27351050290203,"Vp"
"Vs",0.455161498550967,0.364396801065766,0.265369337953652,-0.0375100232184998,-0.206235365617211,0.0934250059316989,0.401506294488221,-0.118353243751402,0.288589660122326,-0.0554402839633438,0.318506715076702,0.297315948688835,-0.140846058674652,0.231749683387479,-0.48618285294702,-0.0551313448449656,0.174284328478397,-0.33455106069944,0.065541421623145,-0.00640608230727812,0.27025635709982,0.232533092570028,-0.11453732013346,0.201334710959461,0.320019599471678,0.301930719285355,0.355676936001576,0.242967398292619,0.490579314818883,0.684534558855265,0.492393499891161,0.731823503056127,-0.370516941668293,-0.047157576686659,0.406970871949859,0.0224496736515163,-0.0318735968827831,-0.0218470209924415,0.661534252516217,-0.108515338315729,0.319323336546666,-0.28377598377607,-0.569491211316957,0.651955897368214,-0.227027453333812,0.0348907291431682,-0.0467599899262308,-0.00771587441338403,-0.202845998848109,0.350869574819838,-0.0388679019884062,0.0802041403739081,0.122868113270211,0.264372421417452,0.184350086985386,0.0244126620156005,0.209298465171944,-0.234970542395653,0.625942269330732,-0.193270703344374,0.0219119378142622,0.54873773057042,0.34512494546832,0.530088858615474,-0.00109988071163038,0.615642747262769,0.231899455757123,0.373856278328238,0.408718599304102,0.321802428032885,0.275458550878303,-0.0232792507072408,0.759615951140536,0.0288821640323774,0.390999154998607,0.334071603265069,0.184562773825753,-0.191390396468316,0.326269254990422,0.067277996856676,-0.193367444091857,-0.0822432773380948,0.506623105059069,-0.0709529861237395,0.442798796029788,0.32933974428787,-0.0244471778180691,0.0691536609553024,0.0359229051677621,-0.0243595888657101,0.357471401670121,0.0666762710928703,0.227892097409435,0.0941630039622298,-0.0407930396172275,0.344884596363373,0.147723328815498,-0.0847612715646521,-0.303313625363534,0.0021838603171254,0.557671452705491,-0.190171029447509,0.324265141187365,0.247986052077817,0.206408895415181,0.248492977822324,-0.189663521398422,-0.0473797286007209,0.020601330179061,0.105920539634328,0.177480006293179,0.383376643927878,-0.0971767101055247,0.0146252148000031,0.700247075492139,0.16731743697033,-0.223007425263706,-0.0177340500589614,-0.202798649660237,0.817044734282402,1,0.488562628908984,0.0778613581516689,0.522411432245917,0.589254021274241,0.353741511527692,0.170222149799055,0.357370555165084,0.026299105406754,-0.393882917840534,0.0244298171824837,-0.124213535507243,0.000988206102723555,0.152422564654154,0.254553975020376,-0.253490041775524,-0.15317673059079,-0.35612944062652,-0.422696138195462,-0.130807761421275,-0.359952794894123,-0.0489349795986835,-0.109263328619076,"Vs"
"Vv",0.53673226718181,0.783078309455675,0.0212855010147847,0.24841562138055,-0.146493868427113,-0.298932025591232,0.0852411286978787,-0.00646408002063834,0.388464921513935,-0.245193551081009,0.307218681475473,0.493412356949331,-0.450225191152365,0.130815042104276,-0.254571709654122,0.334540161417949,0.167178078817391,-0.775667629191409,-0.589724662496033,-0.312564261986297,0.266304206116079,0.201432539201169,0.103263543259707,-0.159493593548666,0.348701053305679,0.0821776580581131,0.140666063427075,0.344273515075983,0.848750069223259,0.882447407360649,0.811889628809887,0.849457033014117,-0.709853265232098,-0.171458168669015,0.754119579804064,-0.0700313755656388,-0.153084662101288,-0.0179745946060115,0.647766029460902,-0.272213418485364,0.528978031247666,-0.350293454885727,-0.574282848713017,0.78045667196972,-0.575206180207267,-0.159740677008107,-0.150945571547589,0.505537230142399,-0.188312988984739,0.377330087578804,-0.142662187378999,0.0154833008343241,0.190628445799432,-0.26147687571261,-0.365245613740513,0.00226177697967408,0.0954939418936538,-0.316916100843926,0.780128683219247,-0.393571844318984,-0.227497414851066,0.344171367572624,0.019247057994675,0.283154864118405,-0.0810171606767865,0.493128301906301,0.380682413830568,0.309925377387106,0.6100672629938,0.549407405060553,-0.370065414550301,-0.332257391530265,0.575585243397166,-0.0392188293269933,0.351704329731084,0.457445812635239,0.135700055357092,0.121527753009327,0.758150065357096,0.31452627106644,-0.489701357331777,-0.557232350215558,0.89002894199781,-0.34240562712688,0.721333002508313,0.175453023536898,-0.131413521648348,0.179801280591515,0.204222981732402,-0.370625103152991,0.426116389165688,0.0905108664377269,-0.181131659669008,0.124666118122038,0.273390375548458,0.122639314282393,0.0263022529339617,-0.0108875454923911,0.0164940683520833,-0.357750679543283,0.370576241048325,-0.519106473314774,-0.125842559473172,0.225141825636168,0.298071080075791,0.17788286275435,-0.241723291047547,-0.1598754267106,-0.199454256332817,-0.268080585587194,0.0793736576418089,-0.0401209710137537,-0.537692264506999,-0.198769558051419,0.276779467889762,-0.0160929854332112,-0.558496194050902,-0.0442544105140721,-0.355406011738155,0.70330841931923,0.488562628908984,1,0.467558944233424,0.183951859592787,0.380850407263603,0.488433058306022,0.233520529307789,0.0842077406943345,-0.218785569707264,-0.423182683351897,0.334105187503811,-0.579971706769193,-0.457241296607824,0.305409807314857,0.11191211840109,-0.140231263455405,-0.373650488189556,-0.413555509102659,-0.475920738691871,-0.00175533119180874,-0.405398739816651,-0.227328818244267,-0.448438062190495,"Vv"
"ZL",0.412274362624271,0.0728495412308594,-0.337168130642723,0.506941727152986,0.0153395733136307,0.0624370048005893,-0.209186514733695,0.123980186998291,0.495552678412876,-0.22098269802097,0.465827583074691,0.329081890126337,-0.200133403457673,-0.0642539280335808,0.30596913301451,0.46813478025692,0.393399097549127,-0.128614126823436,-0.157801001022051,-0.296059240764939,0.801735894427391,0.434572341061683,0.174718643703601,0.123628192809768,0.496102390132568,0.390544115517427,0.174890328047874,0.89697004563203,0.322368969004299,0.248170293613957,0.158220406031652,0.206190528436352,-0.00484051152218653,0.244834475794204,0.784400735295196,-0.452020049249899,0.0125405022930198,0.608199130697616,0.112735331119454,0.294710542098716,0.444856548921903,0.0175236307105909,-0.101662101930554,0.500296441234098,-0.461235248949329,-0.314639636667974,-0.344900919157046,0.444369563228353,-0.0288857324904667,0.0689421547081783,-0.187366757843794,0.272096476922415,0.246266424789215,-0.061924926931662,-0.129730565856425,-0.132048036106792,0.527143909267201,-0.34824276456489,0.298947686180168,-0.469772283245168,-0.110773104983036,-0.00492534002834925,-0.316008833455708,0.369792333480738,-0.327650634608161,0.484501833934653,0.532300642975602,-0.0184008274647681,0.181662100156513,0.291357366088769,-0.442480836104817,-0.0158501175001894,0.406058738137259,0.0984592286573763,0.478842412469452,0.45420539211111,0.391209441475416,0.135687464719287,0.522391437740071,0.184046178595995,-0.520606711612683,-0.0325588560346393,0.730027060506089,-0.341609715885622,0.733488013666987,0.0307267705687563,-0.113832109894257,0.812347617402277,0.683263948365012,-0.621358899513715,0.774323917060288,0.127542029667342,-0.374858885933148,0.102325019664804,0.0501469161640267,0.0140632439914511,-0.154124794633387,-0.00510858971574183,0.282913726863361,-0.346607139900332,0.449305020768893,-0.576634825396407,-0.415287251343616,0.531197396019107,0.548076939716702,0.380493306064083,0.0393088469856344,0.0846300197581385,0.257624921123785,0.14358727804627,0.340228522032923,-0.385985240665428,-0.618901609226292,-0.471519908064762,0.408979764631986,-0.199734912980656,-0.217255895553237,-0.300331021826383,-0.334954137130431,0.181822239954964,0.0778613581516689,0.467558944233424,1,-0.101284017702134,-0.0796639304965095,0.512398359118354,-0.00925884741834271,-0.267735109430129,0.0236209951362402,-0.0443846388537889,0.432680068905452,-0.0997806300061911,0.0547867115131301,0.553697511724673,0.0157175195166431,0.162674386668595,-0.00636382387878179,0.193203127007721,-0.0115424988704557,0.0978378721907372,-0.269030308581228,0.225689384565007,-0.192148475486349,"ZL"
"IIIm",0.229478165890142,0.149479235483396,0.554703756454083,-0.0695309832666036,0.292890040863464,-0.0339262036931294,0.637286984406845,0.190277514944515,0.207937459189102,0.156417780359906,0.302192890940101,0.278568917722997,0.217234650910953,0.20648154976072,0.0459920939219335,-0.0452031316845835,-0.027027448053941,-0.30450910331488,-0.0196978864619126,0.0462254126148615,-0.0115594651983181,0.283558329682474,0.0405258391473431,-0.0389138465379298,0.387545916986786,0.00119871466750471,-0.00452419513339408,-0.0267895985279492,0.27886107614196,0.291003169958299,0.0504702313449238,0.345205425387079,-0.177532548027746,0.195408528502823,0.0871055061011766,0.468308968189117,0.520560563131636,-0.0578181289807296,0.469406407809011,0.154341165491008,-0.279255963348036,0.132131314872955,-0.169168676322106,0.220512026601731,-0.215464901935124,0.393074293891301,0.405752520971121,-0.280788368338514,-0.0846488616697963,0.633398539524677,0.317204964279874,0.618227069787209,0.428409811912396,0.246664144437574,0.340566267231289,0.238657786668151,0.430370851953819,0.298991879393072,0.472068222083757,-0.172356087053106,-0.206322411074412,0.283908182345861,0.471899696417714,0.461632530608534,0.248172631493978,-0.0194551198666539,0.212251810247931,0.543005585828478,0.575185666321827,0.444984400491053,0.101570197930027,0.502487323216938,0.375146901650865,0.389697713198084,-0.108964547571948,-0.00797649200019892,0.276277831285802,0.313058834995425,0.272910974185782,0.291025798360527,-0.081216027709651,-0.150187172415244,0.124817041348126,0.342992307887495,0.288127920382624,0.268667670242795,0.0566080932481083,0.0478522354702949,-0.14243462386482,0.186130392690939,-0.0439406165702718,0.0447400638540268,0.447942723501654,0.273385068529965,0.309843733918906,0.703233315650215,0.614713250718726,0.258958458321368,-0.0745242795757999,-0.0118648995804374,0.519686551963491,-0.178731741722185,0.161965023369081,0.165141496319806,0.181959733562831,0.238759703911838,0.292881872424764,-0.0606499528168194,-0.114442760297154,-0.238615247292295,0.300066726204471,0.435542448751878,0.0423436898214611,-0.038746539269045,0.628757912058757,0.344703033208783,0.0606146923081394,0.39940958233449,0.355853943661884,0.381831011157371,0.522411432245917,0.183951859592787,-0.101284017702134,1,0.442060934804849,0.129252455575809,0.50554300804299,0.645563648721557,0.149071053844362,0.0580921269229118,0.186465744300499,0.00939599421876487,-0.155573481789555,0.271391963142965,0.868740314244197,-0.0946444471775226,-0.23131340198215,-0.196307850202645,-0.34636784866003,0.0688516081411409,0.259303355141491,0.0688460654402296,0.105713202141616,"IIIm"
"IXm",0.207270660359899,0.356492773341786,0.442005445631,-0.340330141832269,0.224270379407499,-0.0767415159605574,0.548393756679811,0.189973840466797,0.296355099360656,0.074170418760957,-0.0260272072669133,0.144407810339759,-0.174134045384818,0.567486916177934,-0.09091751008225,-0.125528386479569,0.113368410377227,-0.50304112007577,-0.41808513340101,-0.433290592797269,-0.0242466872451662,0.40853912079218,-0.114367803913255,0.333531793577401,0.213009610198921,-0.0972544477519699,-0.0879135143396443,-0.141409114875527,0.537637602405143,0.531016022243471,0.362302894699948,0.652305299348392,-0.450875408741493,-0.054723379772594,0.167058676503895,0.358707353283485,-0.00222948892457119,-0.237760239491062,0.553876620028495,-0.154996150013662,0.309774553780991,0.241725479801182,-0.37339140996918,0.64706200803125,0.0742501767227419,0.393789889476728,0.414494072735947,0.00461946453736114,-0.0357291811876654,0.569310772348195,0.438270634540132,-0.00555631919757597,0.164697351300441,-0.212021735938765,-0.318726778402016,0.187253638554502,0.117814567512263,-0.289718918018616,0.461422449505014,-0.304152245194056,-0.257582330590644,0.892838702213199,0.288674600780668,0.185912323890943,0.66014571203132,0.226088621489924,0.329139656111108,0.012024766440955,0.469424426472203,0.597350649247197,0.25804116419565,-0.0142423989825242,0.606150253212358,-0.100762059760918,0.0560091305998927,0.122443503141891,0.0550379040903806,0.346340897582878,0.0517549773595853,-0.0873868614211978,-0.325682114425899,-0.446108915014707,0.267846709907464,-0.0370653557772653,0.126506279995972,0.667203175776108,-0.147915901621216,-0.172003219389867,-0.167386134726184,0.140822122597337,0.240502718194587,0.348024565520002,-0.023110433613929,0.288285945609648,0.317276097965923,0.393758266269227,0.511499581623475,0.235482861941823,-0.0311352076457802,0.117493472839571,0.17715448331192,-0.022882176479244,0.397050239229968,0.0783160310809571,-0.0435610298851022,0.227802813987052,0.0790630201047537,-0.00310551172394716,-0.190350554100891,0.0142649728479343,0.0853988857334137,0.36662653180848,-0.0908445722716033,-0.0415035747333003,0.420220448629006,0.721716006009393,-0.430823277446631,0.44326404021213,0.344653005159082,0.617801971917401,0.589254021274241,0.380850407263603,-0.0796639304965095,0.442060934804849,1,0.451441464808223,0.542560617280793,0.285292774900794,0.477099324899947,-0.150109002104356,0.230603799847565,-0.257333452366744,-0.448635936285935,0.242994081152466,0.245193343608111,-0.0171357160461993,-0.322715691863288,-0.300440253888511,-0.408771438756348,0.0558569922386294,0.137491736447341,0.220473643741851,-0.380624469647019,"IXm"
"XLo",0.407113907487881,0.037939033853282,0.00933607781138741,0.243204316768238,0.182935048005709,-0.190743785293599,0.128640264296702,0.101964336988035,0.59960290067008,0.123240624555872,0.637297250625035,0.332859431259708,-0.119760133763281,0.391592280888231,0.103652852900616,0.620823441264889,0.116264674498413,-0.366384074239305,-0.097884206829545,-0.104358330890505,0.510002925299572,0.68855062463773,-0.0612656963579822,0.166896079130796,0.442039212676894,0.337003362141015,0.323160972083504,0.495101689199396,0.204945521043586,0.385445600935354,0.191348373199981,0.339450273936601,-0.255025720557373,0.0188446955485349,0.623747739789481,-0.194410267469425,0.187642111662541,0.297040968982844,0.482790406650321,0.202864263896077,0.698666577775644,0.231805884989361,-0.229464195149469,0.751837081134929,-0.340500377898812,-0.100634490436984,-0.0761344964184528,0.563331411085643,-0.2877680184106,0.361988859301834,-0.0840643661845466,0.258630132544114,0.251805243819518,-0.0429764636917546,-0.142568384375717,0.205414952286906,0.624358396302812,-0.337484843348278,0.265086883431904,-0.0641203300613577,-0.260576645490815,0.323868646928376,0.0013023017394745,0.414648170255924,0.137665713164617,0.459998078118705,0.269255443354508,0.111184302207343,0.407098898852972,0.704006870293322,-0.0964056668634361,-0.0163454646308673,0.79352958717154,0.121266728768435,0.527968069048269,0.660591529698474,0.531388943223253,0.163052412894776,0.2346611865252,-0.165585533306676,-0.176223365383352,-0.458714951747345,0.599966245695328,-0.0413939441027327,0.433863146498927,0.410730566555231,0.146925166086623,0.36076471927387,0.36978629082439,-0.324385977129429,0.6497269491643,0.112567184846348,-0.0779775083571403,0.232445301888286,0.167758298893505,0.361150075845767,0.163387159673716,0.0520483764082608,0.49054757801182,-0.235740155902318,0.472871209695222,-0.325493835991523,-0.0887872065747707,0.815239134287482,0.221976940326872,0.338097271340193,0.0010663205595599,0.0527277171681531,-0.00446291457415952,0.304351601599529,0.439621595367925,-0.0957526958980395,-0.206274170315399,0.146809468511073,0.634508499377247,0.215328319231227,-0.13179498388785,0.226596552337165,0.069348229214459,0.26320941533051,0.353741511527692,0.488433058306022,0.512398359118354,0.129252455575809,0.451441464808223,1,0.285289185289669,-0.0120402725267733,-0.055280448207346,-0.35884428859228,0.510753264839988,-0.278631470181006,-0.382382674049518,0.372310546830415,0.191459611004656,0.521411569778744,-0.129520173416556,-0.0632552421565854,-0.380165225312583,-0.126633378090267,0.08411430834449,0.312265534607635,-0.403838387591196,"XLo"
"Xm",-0.0696183550168336,0.167889817894294,0.105400673660111,0.0351470038878759,0.639345201941282,-0.19137729459401,0.542662059537576,0.355364367845903,0.286262957685838,0.460772247203071,-0.0161554380423374,0.047930744611032,0.327347417868301,0.640481993724725,0.233356102470788,0.304172425524465,0.138903729295489,-0.387155423702399,-0.474362825300966,-0.107464314366274,0.0428783026307585,0.503697256605716,0.0823433552002191,0.246583447248522,0.230374929212363,0.237329777149688,-0.033956537662051,-0.0829741784651466,0.236822619575011,0.181882516787359,0.0449749854246755,0.255131707008574,-0.31586624484686,0.0422901203273609,-0.0485714614676349,0.450353754321787,0.502764475291486,-0.217484125211766,0.401375033207461,-0.115477013966472,0.0628962637868295,0.346826061466673,0.159346986584672,0.39856479210593,0.259917992542898,0.748249490513752,0.657088830042095,-0.101002340440115,0.123331092298006,0.477986015881586,0.530063634566422,0.14853384123774,0.629638446724228,-0.0801910777251304,-0.0911054790563084,0.551481415439219,0.328088150418534,-0.107631379171339,0.292657270708987,-0.10472675576382,0.0421217865215682,0.528533428928725,0.383047867651948,0.317939893633118,0.707565956824227,0.0578745990741389,0.328501022863366,0.204682282562287,0.416681785614793,0.376562765841635,0.280382417397564,0.616667970592192,0.235034861903947,0.516670077756134,0.0958571541499705,0.0613264655792857,0.374536039219335,0.680194904243618,-0.00523671185274632,-0.14955384588109,-0.0563757257567631,-0.317703287371128,0.156042230615305,0.503679175560907,0.108791549870633,0.583019941047215,0.0261632539423323,0.126042607346696,0.118266636733302,0.552503315386236,0.110727917725722,0.384509486602411,0.0105896285627046,0.515619255831225,0.423518920832707,0.168897426194002,0.403975564987611,0.217774875886987,0.333101365099496,0.394781323174601,0.240406894627692,0.160513849278677,0.482449519776534,-0.0121594010486033,0.314858173565847,0.300993955853806,0.700923061146728,0.336401015253121,-0.0301215477042908,-0.0277607263671438,0.296341486659723,0.112131596275371,0.218126422235923,0.0773893681147793,0.38892077476124,0.458696357490405,0.0255165347041167,0.290547293573848,0.587046151279628,0.236789701550729,0.170222149799055,0.233520529307789,-0.00925884741834271,0.50554300804299,0.542560617280793,0.285289185289669,1,0.342614438363861,0.194367603547723,-0.0621614749207072,0.334700088732629,-0.0279003277175356,-0.0940284712222642,0.519648552014939,0.558784840541278,-0.110665421473219,-0.264646058823565,-0.148845112163214,-0.100077121714236,0.293832585587722,0.208847097202205,0.205163206921439,0.264879854922315,"Xm"
